customer_id,first_name,surname,age,sex,ethnicity,region_key,postcode_area,prior_sector,uc_months_at_start,barriers,barriers_count,disability_or_health,digital_skills,preferred_channel,adviser_id,referred_date
CUS-04031,Priya,Akin,30,F,White British,south-yorkshire,WF1,Admin / office,18,Criminal record;Housing instability,2,true,High,call,ADV-0005,2026-01-06
CUS-04032,Aaron,Mahmood,54,Other,Mixed,wales,LL57,Hospitality,15,Confidence,1,false,High,sms,ADV-0153,2026-02-18
CUS-04033,Priya,Davies,41,F,Black African,south-east-london,E6,Driving,26,Childcare cost;Caring responsibilities,2,true,Medium,sms,ADV-0107,2026-01-03
CUS-04034,Amina,Patel,40,F,Asian Indian,south-east-london,E20,Care / health,12,Transport cost;Physical health,2,false,High,sms,ADV-0145,2025-10-26
CUS-04035,Kwame,Okafor,39,M,White British,north-london,NW1,Warehouse / logistics,37,Housing instability;Confidence,2,true,Low,email,ADV-0031,2025-12-19
CUS-04036,Joel,Carter,48,M,Black Caribbean,south-east-london,E13,Construction,31,Confidence,1,false,Medium,email,ADV-0017,2026-01-21
CUS-04037,Ellie,Knight,39,F,Other,north-london,N17,Warehouse / logistics,30,Childcare cost,1,true,Medium,call,ADV-0016,2026-01-17
CUS-04038,Tom,O'Connor,30,M,Black African,wales,NP19,Hospitality,30,,0,false,Medium,call,ADV-0153,2026-04-12
CUS-04039,Sean,Roberts,43,M,Other White,south-east-london,E20,Driving,28,Physical health;Mental health,2,false,Low,sms,ADV-0072,2025-09-17
CUS-04040,Joshua,Adekoya,34,M,White British,wales,LL57,Warehouse / logistics,46,Mental health;Physical health,2,false,High,email,ADV-0157,2026-03-07
CUS-04041,Jamal,Hollis,45,M,Asian Pakistani,wales,NP20,Warehouse / logistics,40,Childcare cost;English language,2,false,High,push,ADV-0209,2025-10-23
CUS-04042,Sophie,Murphy,41,F,White British,wales,NP19,Warehouse / logistics,17,Childcare cost;Criminal record,2,false,Low,email,ADV-0001,2025-10-03
CUS-04043,Bilal,Hussain,38,M,Mixed,south-yorkshire,DN4,Driving,17,Childcare cost,1,false,Medium,push,ADV-0171,2026-05-17
CUS-04044,Damian,Roberts,31,M,Mixed,south-yorkshire,WF1,Driving,34,Digital skills,1,false,Medium,push,ADV-0171,2025-10-06
CUS-04045,Folake,Okafor,29,F,Other,south-east-london,E20,Admin / office,17,Digital skills;Confidence,2,true,Medium,call,ADV-0068,2026-02-11
CUS-04046,Kai,Adekoya,52,M,Asian Bangladeshi,north-london,NW3,Construction,10,Caring responsibilities,1,false,High,sms,ADV-0180,2025-09-10
CUS-04047,Priya,Patel,51,F,Asian Indian,south-yorkshire,S10,Other,23,Digital skills;English language,2,false,Medium,sms,ADV-0076,2025-11-14
CUS-04048,Olu,Mensah,47,M,Other White,south-east-london,E13,Cleaning / facilities,10,Transport cost;Mental health;Physical health;Criminal record,4,true,High,push,ADV-0192,2025-12-08
CUS-04049,Aaron,Okafor,37,M,White British,north-london,UB1,Warehouse / logistics,25,Mental health,1,false,Low,call,ADV-0024,2025-11-05
CUS-04050,Tyrese,Davies,37,M,Mixed,wales,NP20,Warehouse / logistics,27,Criminal record,1,false,Medium,email,ADV-0209,2025-10-16
CUS-04051,Faye,Walker,51,F,Black Caribbean,south-east-london,E13,Warehouse / logistics,19,Caring responsibilities,1,false,High,call,ADV-0108,2026-02-08
CUS-04052,Ashley,Evans,27,M,White British,wales,NP19,Hospitality,15,Digital skills,1,false,High,email,ADV-0063,2025-11-25
CUS-04053,Kai,Walker,48,M,Asian Bangladeshi,south-yorkshire,S6,Manufacturing,14,Confidence;Physical health;Digital skills,3,false,Medium,sms,ADV-0125,2025-09-01
CUS-04054,Naomi,Singh,46,F,Black African,south-east-london,SE10,Hospitality,31,Childcare cost;Digital skills,2,false,High,call,ADV-0032,2026-05-07
CUS-04055,Maria,Ofori,35,F,Black Caribbean,south-yorkshire,DN1,Retail,42,,0,false,High,sms,ADV-0150,2025-09-21
CUS-04056,Theo,Ofori,56,M,White British,south-yorkshire,S6,Other,14,Caring responsibilities,1,false,Medium,sms,ADV-0076,2025-10-01
CUS-04057,Theo,Mahmood,37,M,Mixed,north-london,NW10,Driving,14,Transport cost,1,false,High,push,ADV-0165,2026-02-01
CUS-04058,Femi,Singh,54,M,Other Asian,north-london,NW10,Retail,42,Caring responsibilities,1,true,Medium,sms,ADV-0103,2025-09-25
CUS-04059,Lola,Bailey,40,F,Asian Bangladeshi,north-london,N1,Warehouse / logistics,23,,0,false,Medium,email,ADV-0204,2025-12-13
CUS-04060,Lola,Williams,44,F,White British,south-yorkshire,S6,Cleaning / facilities,15,Transport cost,1,false,Medium,email,ADV-0129,2026-01-12
CUS-04061,Joshua,Patel,22,M,Black African,north-london,UB1,Retail,37,Physical health,1,true,Medium,sms,ADV-0204,2025-12-05
CUS-04062,Megan,Adekoya,38,F,White British,south-east-london,E2,Cleaning / facilities,35,Mental health;Physical health,2,false,Low,push,ADV-0123,2026-03-04
CUS-04063,Dylan,Adekoya,49,M,White British,south-east-london,SE1,Other,43,Physical health;Criminal record,2,false,High,sms,ADV-0062,2025-10-03
CUS-04064,Liam,Singh,41,M,Asian Indian,south-yorkshire,S6,Admin / office,19,Caring responsibilities,1,true,Low,push,ADV-0148,2026-03-09
CUS-04065,Daniel,Ali,39,M,Asian Pakistani,wales,CF10,Construction,38,Digital skills;Criminal record,2,false,Medium,push,ADV-0190,2026-03-20
CUS-04066,Kwame,Evans,37,M,Black Caribbean,derbyshire-notts,S40,Warehouse / logistics,15,Caring responsibilities,1,true,Medium,sms,ADV-0231,2025-11-19
CUS-04067,Reece,Brown,30,M,Asian Bangladeshi,south-east-london,SE1,Manufacturing,19,Physical health,1,false,Medium,sms,ADV-0221,2026-01-21
CUS-04068,Daniel,Murphy,25,M,Black African,north-london,N1,Care / health,43,Mental health,1,false,High,push,ADV-0046,2025-10-12
CUS-04069,Tom,Brown,42,M,White British,south-east-london,E20,Retail,45,Caring responsibilities;English language,2,false,Medium,sms,ADV-0084,2026-03-24
CUS-04070,Chantelle,Adekoya,38,F,White British,derbyshire-notts,S40,Retail,27,Childcare cost,1,false,Low,call,ADV-0102,2025-09-23
CUS-04071,Joy,Evans,21,F,Black Caribbean,derbyshire-notts,NG1,Construction,14,,0,true,Medium,push,ADV-0239,2026-04-28
CUS-04072,Ashley,Hussain,34,M,White British,south-yorkshire,S1,Retail,12,,0,true,Medium,sms,ADV-0242,2025-12-29
CUS-04073,Jamal,Carter,41,M,White British,south-east-london,E6,Warehouse / logistics,19,Childcare cost;Mental health,2,false,High,push,ADV-0233,2025-09-24
CUS-04074,Liam,Mensah,23,M,White British,wales,SA1,Construction,39,Transport cost;Mental health;Digital skills,3,false,Medium,email,ADV-0227,2026-02-18
CUS-04075,Amina,Ali,54,F,White British,south-east-london,E6,Security,26,Physical health,1,false,High,call,ADV-0043,2026-03-23
CUS-04076,Bilal,Hollis,20,M,Other White,south-east-london,SE1,Construction,10,,0,true,Medium,push,ADV-0041,2025-10-30
CUS-04077,Lola,Williams,40,F,White British,south-east-london,E20,Hospitality,23,Digital skills;Housing instability,2,false,Medium,sms,ADV-0017,2026-01-20
CUS-04078,Aiden,Adekoya,41,M,Black African,derbyshire-notts,DE22,Security,16,,0,true,Medium,call,ADV-0121,2026-03-30
CUS-04079,Tracy,Akin,32,F,Asian Bangladeshi,south-east-london,E20,Cleaning / facilities,25,,0,false,Medium,push,ADV-0072,2026-01-25
CUS-04080,Halima,Carter,42,F,Black African,south-east-london,SE1,Manufacturing,27,Mental health,1,true,Medium,push,ADV-0144,2026-02-10
CUS-04081,Olu,Taylor,24,M,White British,wales,LL11,Retail,47,,0,true,Low,sms,ADV-0161,2025-10-01
CUS-04082,Megan,Begum,40,F,White British,north-london,HA9,Care / health,27,,0,false,High,push,ADV-0141,2025-10-28
CUS-04083,Aisha,Carter,42,F,Mixed,south-east-london,SE15,Hospitality,54,Criminal record;Transport cost;Mental health,3,false,Medium,sms,ADV-0232,2025-12-27
CUS-04084,Joel,Adekoya,39,M,White British,south-yorkshire,S6,Admin / office,15,Criminal record;Physical health,2,true,Medium,push,ADV-0104,2025-11-30
CUS-04085,Sophie,Murphy,40,F,Other White,south-yorkshire,LS9,Warehouse / logistics,25,Transport cost,1,false,High,call,ADV-0196,2026-04-01
CUS-04086,Marcus,Lewis,43,M,Asian Pakistani,wales,LL11,Hospitality,12,Physical health,1,false,Medium,sms,ADV-0240,2026-05-16
CUS-04087,Junior,Ofori,48,M,Asian Indian,south-east-london,E6,Retail,27,Childcare cost;Confidence,2,false,Medium,push,ADV-0182,2026-04-29
CUS-04088,Maria,Bailey,27,F,Asian Bangladeshi,wales,LL57,Warehouse / logistics,18,Confidence;English language;Childcare cost,3,false,High,sms,ADV-0079,2025-09-07
CUS-04089,Callum,Bailey,33,M,White British,south-yorkshire,S60,Retail,13,Confidence,1,false,Low,call,ADV-0118,2026-03-26
CUS-04090,Liam,Roberts,32,M,Black African,derbyshire-notts,DE22,Warehouse / logistics,23,Criminal record;Physical health,2,false,Medium,call,ADV-0102,2026-05-04
CUS-04091,Chantelle,Murphy,42,F,White British,south-east-london,SE1,Care / health,46,English language;Confidence,2,false,Medium,push,ADV-0181,2026-04-16
CUS-04092,Aaron,Williams,53,M,White British,derbyshire-notts,DE22,Driving,25,,0,false,Low,sms,ADV-0025,2026-03-10
CUS-04093,Jamal,Hollis,31,M,Asian Pakistani,south-east-london,E15,Construction,11,Criminal record,1,false,Medium,sms,ADV-0185,2025-12-18
CUS-04094,Dylan,Hussain,30,M,Other White,south-east-london,E20,Hospitality,13,,0,false,High,sms,ADV-0050,2026-05-19
CUS-04095,Kwame,O'Connor,54,M,Asian Indian,south-east-london,E2,Warehouse / logistics,26,,0,true,Medium,push,ADV-0182,2025-12-31
CUS-04096,Theo,Jones,47,M,White British,south-yorkshire,S10,Warehouse / logistics,42,Physical health,1,false,Medium,sms,ADV-0142,2026-04-19
CUS-04097,Callum,Mensah,40,M,White British,south-yorkshire,S6,Security,30,,0,false,Medium,sms,ADV-0049,2026-02-13
CUS-04098,Megan,Okafor,40,F,Black African,south-east-london,SE1,Construction,16,Transport cost;English language,2,false,High,push,ADV-0127,2026-03-08
CUS-04099,Aaron,Walker,39,M,Asian Indian,wales,CF10,Retail,38,Caring responsibilities,1,false,Medium,email,ADV-0209,2026-03-18
CUS-04100,Chantelle,Walker,25,F,Black African,north-london,N17,Driving,20,Digital skills,1,false,Medium,sms,ADV-0073,2026-03-15
CUS-04101,Kwame,Murphy,48,M,White British,south-yorkshire,S1,Cleaning / facilities,37,Physical health,1,false,Medium,push,ADV-0149,2026-03-08
CUS-04102,Junior,Singh,51,M,Black African,south-yorkshire,DN4,Hospitality,41,,0,false,Medium,push,ADV-0217,2025-09-14
CUS-04103,Joy,Mensah,37,F,White British,north-london,NW10,Warehouse / logistics,34,Digital skills,1,false,Medium,sms,ADV-0234,2025-11-09
CUS-04104,Kai,Davies,34,M,White British,south-yorkshire,S10,Warehouse / logistics,29,Physical health;Caring responsibilities;Childcare cost,3,false,Low,email,ADV-0171,2026-03-19
CUS-04105,Halima,Lewis,36,F,White British,south-east-london,SE10,Manufacturing,35,Criminal record;Mental health,2,false,Low,sms,ADV-0014,2025-12-02
CUS-04106,Yvonne,Ofori,43,F,Asian Bangladeshi,south-east-london,E3,Hospitality,43,Caring responsibilities;Childcare cost,2,false,Medium,sms,ADV-0057,2025-09-08
CUS-04107,Nasir,O'Connor,31,M,Black Caribbean,south-yorkshire,S10,Hospitality,26,Criminal record;Childcare cost,2,false,Medium,push,ADV-0080,2025-09-13
CUS-04108,Tracy,Ali,30,F,Black African,wales,CF10,Hospitality,24,Confidence,1,true,Medium,push,ADV-0033,2026-01-23
CUS-04109,Dylan,Hollis,34,M,White British,south-east-london,SE15,Care / health,36,Confidence,1,false,Medium,sms,ADV-0146,2025-12-31
CUS-04110,Kai,Lewis,45,M,White British,wales,NP19,Construction,23,English language;Transport cost;Housing instability,3,false,Medium,push,ADV-0157,2025-12-13
CUS-04111,Kwame,O'Connor,52,M,Mixed,north-london,HA1,Security,14,,0,false,Medium,email,ADV-0216,2025-09-02
CUS-04112,Ashley,Evans,39,M,White British,south-east-london,SE15,Driving,24,Housing instability;Criminal record,2,false,High,push,ADV-0147,2026-04-01
CUS-04113,Sarah,Ahmed,58,F,White British,south-east-london,E13,Cleaning / facilities,26,Childcare cost,1,false,Medium,sms,ADV-0224,2026-02-21
CUS-04114,Tom,Ali,24,M,Mixed,south-yorkshire,S10,Care / health,28,Physical health,1,false,Medium,email,ADV-0008,2025-11-02
CUS-04115,Aiden,Patel,37,M,Mixed,south-yorkshire,S6,Admin / office,52,Confidence;English language,2,false,Low,push,ADV-0178,2025-11-03
CUS-04116,Aiden,Roberts,37,M,White British,north-london,HA1,Hospitality,10,Mental health,1,false,Medium,push,ADV-0191,2025-10-15
CUS-04117,Aiden,Evans,38,M,Asian Indian,south-east-london,E2,Manufacturing,28,Transport cost;Digital skills;Mental health;Housing instability,4,false,Low,push,ADV-0077,2025-09-12
CUS-04118,Daniel,Taylor,47,M,White British,wales,NP19,Care / health,16,Confidence,1,false,High,push,ADV-0096,2025-10-08
CUS-04119,Dylan,Akin,33,M,White British,derbyshire-notts,NG18,Warehouse / logistics,36,Digital skills,1,false,High,sms,ADV-0100,2025-12-13
CUS-04120,Reece,Lewis,26,M,White British,derbyshire-notts,S40,Admin / office,27,Mental health;English language;Caring responsibilities,3,false,Medium,push,ADV-0110,2026-03-27
CUS-04121,Aiden,Jones,46,M,White British,north-london,NW1,Admin / office,10,,0,false,Medium,sms,ADV-0031,2025-10-01
CUS-04122,Tyrese,Ahmed,45,M,Mixed,south-east-london,E6,Hospitality,12,Transport cost,1,false,Medium,push,ADV-0135,2025-10-24
CUS-04123,Ryan,Knight,27,M,Other White,south-yorkshire,S6,Warehouse / logistics,17,Housing instability;Transport cost,2,false,Medium,sms,ADV-0138,2026-05-07
CUS-04124,Joy,Taylor,27,F,Mixed,south-east-london,E6,Construction,24,Confidence;Transport cost,2,false,Medium,call,ADV-0108,2026-01-13
CUS-04125,Ryan,Akin,53,M,White British,south-east-london,E13,Warehouse / logistics,27,Digital skills,1,false,Medium,sms,ADV-0087,2026-01-15
CUS-04126,Callum,Lewis,36,M,White British,south-east-london,E20,Driving,41,Physical health,1,false,High,sms,ADV-0192,2026-02-03
CUS-04127,Nasir,Ali,24,M,Other Asian,wales,CF10,Warehouse / logistics,36,Confidence,1,false,Medium,push,ADV-0227,2026-04-07
CUS-04128,Daniel,Begum,55,M,Mixed,wales,NP20,Hospitality,37,,0,false,Medium,sms,ADV-0105,2026-04-11
CUS-04129,Faye,Lewis,47,F,White British,south-yorkshire,WF1,Warehouse / logistics,55,Transport cost,1,false,High,sms,ADV-0082,2026-02-24
CUS-04130,Aaron,Hussain,28,M,White British,south-east-london,E3,Cleaning / facilities,38,Housing instability,1,false,Medium,sms,ADV-0084,2026-05-17
CUS-04131,Megan,Davies,52,Other,Black African,wales,LL11,Cleaning / facilities,21,Transport cost;Confidence;Criminal record,3,false,High,sms,ADV-0177,2025-12-05
CUS-04132,Olu,Bailey,25,M,Asian Pakistani,south-east-london,E20,Cleaning / facilities,37,,0,false,Medium,push,ADV-0070,2025-11-26
CUS-04133,Ashley,Walker,38,M,White British,south-east-london,SE15,Hospitality,22,Confidence;Housing instability,2,true,Medium,sms,ADV-0036,2025-11-09
CUS-04134,Priya,Walker,48,F,Asian Bangladeshi,wales,NP19,Hospitality,39,Caring responsibilities;Confidence;Criminal record;Transport cost,4,false,High,sms,ADV-0064,2026-04-06
CUS-04135,Kelly,Patel,35,F,Black Caribbean,wales,NP19,Other,30,Physical health,1,false,Medium,push,ADV-0120,2025-11-25
CUS-04136,Tom,Iwobi,48,M,Mixed,south-east-london,E6,Warehouse / logistics,31,Transport cost;Criminal record,2,true,Medium,sms,ADV-0041,2026-03-05
CUS-04137,Ibrahim,Carter,40,M,Asian Indian,south-yorkshire,DN1,Warehouse / logistics,15,Housing instability,1,false,Medium,push,ADV-0148,2025-12-15
CUS-04138,Callum,Murphy,53,M,Mixed,south-east-london,SE1,Hospitality,53,Transport cost;Childcare cost,2,false,High,email,ADV-0014,2026-03-13
CUS-04139,Dylan,Murphy,41,M,White British,wales,CF10,Care / health,12,Mental health,1,false,Medium,sms,ADV-0208,2025-12-24
CUS-04140,Olu,Mensah,39,M,Asian Indian,wales,NP20,Retail,15,Physical health;Childcare cost;English language,3,false,Medium,sms,ADV-0055,2025-12-13
CUS-04141,Daniel,Knight,49,M,Other White,derbyshire-notts,NG7,Warehouse / logistics,31,Confidence;Criminal record,2,false,High,sms,ADV-0132,2026-05-09
CUS-04142,Kelly,Bailey,32,F,White British,north-london,NW10,Warehouse / logistics,24,Digital skills;Mental health,2,true,Medium,email,ADV-0124,2025-12-27
CUS-04143,Yusuf,Hollis,35,M,White British,south-yorkshire,S6,Manufacturing,15,Mental health,1,false,Medium,sms,ADV-0220,2025-10-09
CUS-04144,Damian,Hussain,42,M,White British,south-east-london,SE1,Warehouse / logistics,19,Caring responsibilities;Mental health;Childcare cost;Housing instability,4,false,Low,sms,ADV-0233,2025-09-25
CUS-04145,Aaron,Knight,38,M,White British,wales,CF24,Hospitality,39,Physical health,1,false,Medium,call,ADV-0225,2026-01-23
CUS-04146,Leah,Adekoya,49,F,Other White,wales,NP20,Warehouse / logistics,19,English language,1,false,Medium,sms,ADV-0063,2025-10-02
CUS-04147,Leah,Bailey,40,F,Other,south-yorkshire,DN4,Other,18,Confidence;Physical health,2,true,High,call,ADV-0080,2026-03-10
CUS-04148,Aisha,Walker,42,F,Black African,south-east-london,SE1,Warehouse / logistics,22,Housing instability;Childcare cost;Transport cost,3,true,High,sms,ADV-0182,2025-12-26
CUS-04149,Joshua,Bailey,42,M,White British,south-yorkshire,S1,Admin / office,17,Criminal record;Transport cost,2,false,Medium,sms,ADV-0179,2025-12-12
CUS-04150,Dylan,Iwobi,37,M,White British,north-london,N1,Driving,34,English language,1,false,High,email,ADV-0046,2026-01-21
CUS-04151,Sarah,Murphy,38,F,White British,derbyshire-notts,NG1,Manufacturing,55,Physical health;Digital skills,2,true,High,push,ADV-0230,2025-09-29
CUS-04152,Mohammed,Akin,34,M,White British,south-east-london,E20,Security,10,,0,false,Medium,sms,ADV-0223,2025-10-10
CUS-04153,Bibi,Iwobi,22,F,Asian Indian,south-yorkshire,S10,Hospitality,13,Caring responsibilities,1,false,High,sms,ADV-0076,2025-09-20
CUS-04154,Kai,Evans,50,M,White British,south-east-london,E2,Warehouse / logistics,35,Mental health;Physical health,2,false,Medium,sms,ADV-0185,2026-05-01
CUS-04155,Yusuf,Lewis,21,M,White British,wales,LL57,Construction,25,Confidence;English language;Criminal record,3,true,Medium,sms,ADV-0098,2026-03-30
CUS-04156,Joshua,Evans,32,M,White British,derbyshire-notts,S40,Hospitality,33,English language;Confidence,2,false,Medium,push,ADV-0023,2025-10-29
CUS-04157,Lola,Williams,34,F,Other White,south-east-london,SE15,Warehouse / logistics,21,Transport cost;Housing instability;Physical health;Childcare cost,4,false,Medium,sms,ADV-0228,2026-05-04
CUS-04158,Aaron,Adekoya,43,M,White British,derbyshire-notts,NG18,Warehouse / logistics,26,Mental health,1,false,High,push,ADV-0075,2025-09-07
CUS-04159,Aiden,Ali,43,M,White British,south-east-london,SE15,Driving,44,Confidence;Digital skills,2,false,Medium,email,ADV-0197,2025-12-14
CUS-04160,Ibrahim,Mahmood,48,M,White British,wales,CF24,Construction,8,Mental health;Childcare cost,2,false,Low,sms,ADV-0209,2025-10-13
CUS-04161,Priya,Iwobi,42,F,White British,south-east-london,E6,Hospitality,48,Criminal record,1,false,Medium,push,ADV-0181,2025-11-21
CUS-04162,Jamal,O'Connor,23,M,White British,south-east-london,SE1,Care / health,20,Mental health;English language;Caring responsibilities,3,false,High,sms,ADV-0210,2026-05-17
CUS-04163,Ruth,Lewis,39,F,White British,south-east-london,E15,Retail,24,English language,1,false,Medium,sms,ADV-0061,2025-10-16
CUS-04164,Liam,Singh,38,M,Asian Pakistani,wales,NP20,Admin / office,42,Confidence;Digital skills,2,false,Medium,sms,ADV-0101,2026-01-08
CUS-04165,Ryan,Hussain,35,M,Black African,wales,LL57,Warehouse / logistics,19,Digital skills;Transport cost,2,false,High,sms,ADV-0208,2025-12-01
CUS-04166,Megan,Adekoya,45,F,Asian Pakistani,south-east-london,SE15,Manufacturing,24,Housing instability;Criminal record,2,false,High,sms,ADV-0065,2026-01-06
CUS-04167,Amina,Williams,42,F,Asian Bangladeshi,south-east-london,E6,Admin / office,36,,0,false,Medium,push,ADV-0200,2025-10-18
CUS-04168,Callum,Williams,28,M,Asian Pakistani,south-yorkshire,DN1,Warehouse / logistics,27,,0,false,Medium,sms,ADV-0051,2025-11-08
CUS-04169,Marcus,Roberts,32,M,White British,south-yorkshire,S6,Care / health,26,English language;Digital skills,2,false,Medium,email,ADV-0083,2026-01-11
